	comment	label	label_id
	دوستان من برای انتخاب غذا معمولا از نظرات کاربران استفاده می‌کنم و اعتماد می‌کنم برای سفارش … اولین چیزی که بعد باز کردن غذا با اون برخورد کردم بوی نا مطبوع جوش شیرین بود! تقریبا میشه گفت کباب ترکیبی از جوش شیرین و چربی بود روی سطح برنج هم سیاه بود که ما متوجه نشیدم علتش چیه ولی برنج کلا انگار مونده بود اصلا ظاهر برنج تازه رو نداشت من دلم نمی‌خواد نظر منفی بدم که یه جورایی رزق مردم رو کور کنم اما واقعا ضد حال دریافت همچین غذایی رو هم دوست ندارم هیچ کس تجربه کنه	SAD	1
	بیشتر پنیر بود تا پیتزا	SAD	1
	با تشکر، کیفیت و حجم غذا مناسب بود فقط گوجه کمی سوخته بود	HAPPY	0
	بسته بندی مثل قبل نیست و قیر بهداشتی هستش وقتی حتی چسب زده نشده برای بسته نگه داشتن باکس.	SAD	1
	من همیشه از اینجا غذا میگیرم امشب واقعا غذا خیلی بد بود خمیر بد مزه بد و کاملا سرد بود	SAD	1
	همیشه عالی. همه غذاهاشون خوبه و زود هم میارن.	HAPPY	0
	یه پیتزای سفت و سرد و کوچیک تحویل من دادن!	SAD	1
	غذا واقعا عالی بود ولی من یک ساعت و ربع منتظر بودم تا غذا به دستم برسه که این قضیه توی دما غذا‌ها هم تاثیر گذاشته بود و نتونستم به طور کامل لذت ببرم من قبلا خود رستوران رفتم و هم طعم غذا عالی بوده و هم رفتار پرسنل … امیدوارم تو تایمینگ تحویل غذا هم بهتر عمل کنن	HAPPY	0
	بخوام در یک جمله خلاصه کنم: کیفیت زیر نرمال در بسته بندی شکیل و رنگی! سوخاری ۳ تکه: کاملا روغنی، سیب زمینی‌ها بیات و روغنی و گوشت مرغ تیره و بد طعم بود. پیتزا نوستالژی: خمیری (بعلت حجم زیاد سس بر روی خمیر) و ترکیب مواد بی مزه و آبکی که قرار بود طعمش نوستالژیک باشه. فقط استریپس کیفیتش معمولی و قابل قبول بود. باروژ به سس هاش معروفه که متاسفانه برای یک پیتزای سایز بزرگ و دو پرس سوخاری، فقط دو عدد سس گوجه یک نفره و یک ظرف کوچک سس فرانسوی در پاکت قرار داده بودند که دلمون رو صابون زده بودیم ولی آبرومون جلو مهمون رفت!	SAD	1
	پیتزا بیشتر پنیر بود و طعم خوبی نداشت	SAD	1
	حجم جوجه کباب به جرات میتونم بگم نصف سیخ بود!!!	HAPPY	0
	طبق معمول خوشمره ممنون از رستوران پسر خوب و پیک اسنپ	HAPPY	0
	کیفیت و طعم مناسبی نداشت پنیر پیتزا مثل ته دیگ شده بود	SAD	1
	همه چیز دقیق و به موقع به دستم رسید. فقط اینکه نمی‌دونم چرا در طول روز مقدار تخفیف‌های سوپر مارکتا تغییر می‌کنه؟	HAPPY	0
	همه چی عالی. تبریک می‌گم به مدیریت و دست اندرکاران این مجموعه. سرعت پیک اسنپ هم خیلی بهتر و سریعتر شده. ممنون.	HAPPY	0
	ساندویچ بوقلمون فوقالعاده بد بود	SAD	1
	از اینکه سفارش رو ب موقع تحویل میدین خیلی ممنونم، ولی باز یه اشتباهی که پیش اومد، بنده بستنی قیفی شکلاتی سفارش داده بودم، ولی وانیلی آوردن هر سه تا رو، اگر موجود نداشتن، میتونستن اطلاع بدن ما در جریان باشیم یا سفارشمون رو تغییر بدیم، این اصلا کار درستی نیست ک فروشگاه وقتی چیزی موجود نداره طبق سلیقه خودش ی چیز دیگه میفرسته میاد.	HAPPY	0
	کیفیت خیلی پایین بود نان فرانسوی بجای نان گرد استفاده شده واقعاخیلی ضعیف بود اصلا مزه نداشت	SAD	1
	غذا با تاخیر به دست ما رسید. مجبور شدم با پیک تماس بگیرم. غذا سرد به دست ما رسید اصلا راضی نبودیم.	SAD	1
	امکان انتخاب نوع نوشابه نداشت که برای من اسپرایت آوردن که کلا دوست ندارم	SAD	1
	مرغش تازه بود واقعا، برنجشم خیلی خوب بود	HAPPY	0
	به جای بربری سنگک فرستادن.	SAD	1
	زرشک پلو با مرغش، نسبت به قیمت، کیفیت خیلی خوبی داشت.	HAPPY	0
	کیفیت اصلا خوب نبود انگار دو سه روز مونده بود	SAD	1
	یکی از بهترین غذاهایی بود که اخیرا خوردم واقعا عالی بود مخصوصا برنجش بشدت توصیه میکنم ممنونم	HAPPY	0
	من مشتری ثابت باگت هستم.. این بار از محل کار سفارش دادم چیکن برگر اصلا مثل وقتایی که حضوری میرم نبود. اطراف مرغ به قدری سفت و مونده بود که نمیشد گاز زد.. میخواستم این هفته برای تولد مادرم بریم باگت. فکر کنم باید تجدید نظر کنم.	HAPPY	0
	فکرکنم اشپز کلان عوض شده پر پنیر بود و طعم کلان عوض شده بود مرغی هم من ندیدم	SAD	1
	کیفیت غذا خوب بود مرغ به خوبی طعم دار شده بود و طعم دوره‌ی سیب زمینی که با کوپن فرستاده بودن هم به نوبه‌ی خودش شگفت انگیز بود فقط پیشنهاد من به شما چاپ لوگو رستورانتون روی جعبه پیتزاست ممنونم	HAPPY	0
	سویا ریز سفارش داده بودم که تمام موارد سویا درشت ارسال شد در حالی که قیمت درشت از ریز ارزان‌تر است لطفا پیگیری کنید ممنون	SAD	1
	پیتزا بیکن بد بود ریختم دور نتونستم بخورم	SAD	1
	عالیییییی خیلی خوشمزه بود	HAPPY	0
	خیلی خوشمزه و تازه بود تاحالا چند بار سفارش دادم بهشون ولی یه مشکلی که پای سیب هاشون داره اینه که اکثرا موقع جدا کردن از کاغذ اون مربای داخلش جا میمونه!	HAPPY	0
	در مجموع خوب ولی سسس هالوپ-ن- زیاد نفرستادن با اینکه اصرار کردیم که بیشتر بذارن سس هالوپ-ن- شون فوق العاده ست	HAPPY	0
	طعم مرغ فوق العاده بود.	HAPPY	0
	سلام اگر بزرگواری کنید و مرغ رو تو ظرف جداگانه بفرستین و زیر برنج نزارین ممنون میشم چون مرغ روغنش رو به برنج پس میده و …..	HAPPY	0
	بستنی شیک خیلی آب شده بود ولی طعم خوبی داشت. لیوان ذرت کوچیک بود در صورتیکه من سایز متوسط سفارش دادم ولی ذرت هم طعم خوبی داشت	HAPPY	0
	پک غذا خوب بود ولی طعم و مزه و چاشنی‌ها خیلی جا داشت بهتر باشه، سرد هم شده بود	HAPPY	0
	عالی یکی از بهترین غذاهایی که خوردم. واقعا نظرات درست بودن خیلی عالی بود	HAPPY	0
	پیتزا هیچ طعمی نداشت و بد مزه بود این نظرم ۹ نفر است که با هم سفارش دادیم	SAD	1
	بسیار طعم عالی و خوبی داشت حجم املت هم خیلی خوب بود در کل کمیت و کیفیت عالی بود تنها ضعف در مدت زمان ارسال بود که با تاخیر همراه بود	HAPPY	0
	عالی بود ممنون که با وجود گرمی هوا بستنیها آب نشده بود.	HAPPY	0
	جوجه‌اش کم بود. نی نیاوردن.	HAPPY	0
	علیرقم حساسیت زیاد در طعم و کیفیت غذا از ساندویچ گرندگوشت شیلا بسیار راضی بودم و زودتر از زمان مقرر سفارشم رسید	HAPPY	0
	مزه‌ی خوبی داشت از ترکیبش با سس باربکیو خوشم اومد	HAPPY	0
	یکی از غذاهای آورده شده با مورد سفارش داده شده مغایرت داشته و غذای دیگری که سفارش داده شده بود ناقص آورده شده بود و کامل سرو نشده بود.	SAD	1
	سس‌های تند و شیرین همراه سفارش ارسال نشده بود، هزینه‌ی خیلی زیاد پیک با توجه به داخل محدوده بودن و فاصله‌ی کمی تا رستوران داشتن.	SAD	1
	واقعا غذاشون عالی بود ممنونم	HAPPY	0
	شیشلیک خوب بود کباب برگ خشک بود کوبیده معمولی	HAPPY	0
	کباب واقعا داغ و با نون خوبی رسید طعمش هم خیلی خوب بود اما بال گرم نبود و مزشم جالب نبود دستشون درد نکنه در کل راضی هستم اسنپ اکسپرس هم خیلی فوری رسوند دمش گرم	HAPPY	0
	خیلی چیز خاصی نبود خیلی معمولی بود اصلا نمیصرفید	SAD	1
	این چندمین بار که از لاریسا خرید می‌کنم و مثل همیشه خوب و تازه و با کیفیت ممنون لاریسا و ممنون اسنپ فود	HAPPY	0
	الحق و النصاف خیلی خوب بود همه چی. هم کیفیت و حجم غذا، هم به موقع رسیدن، هم گرم بودن سفارش، هم برخورد مودبانه پیک. ممنونم	HAPPY	0
	کیفیت نسبت به قبل خیلی پایین امدمه	SAD	1
	یعنی ۳۰ تومن با تخفیف انتظار ی غذای خفن داشتم چی بود این یزره غذا کیفیت زیر صفر خدایی نکنین کار خودتون لطمه‌میخوره	SAD	1
	خوشمزه بود اما دیر امد سردشده بود (قابله توجه دوستان پتزا مخلوط ش یه ته بو و مزه سیر هم میده) دکل امتیاز ۸ برای دست پوختش میدم	HAPPY	0
	با سلام. من اولین سفارشم بود. غذا خوب بود فقط فک میکنم غذاهاشون از قبل مونده و فقط گرم میکنن و میفرستن. ولی من راضی بودم از طعمش. و چون با تخفیف سفارش دادم برام رایگان بود و این خیلی خوب بود	HAPPY	0
